NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
88916,11/17/2019 13:36,13.35680984,0.0529224,99.1829,188.6248,334.8952,77.3493,7503.548,107.81,1522.519,728.307
41967,11/17/2019 13:37,14.36807527,0.0003767,86.4014,132.9526,58.5173,301.6391,7147.202,100.222,771.76,766.375
16137,11/17/2019 13:38,14.34218167,6.91E-05,86.3988,7.4318,54.7711,305.355,7155.802,100.403,778.162,777.173
92239,11/17/2019 13:38,13.69108875,0.0279042,99.1594,87.7823,159.7257,201.5235,7380.908,105.177,1208.732,796.815
72234,11/17/2019 13:39,14.1778376,0.0008357,98.789,322.2885,30.1893,329.9762,7210.994,101.566,838.885,826.833
82945,11/17/2019 13:39,14.34217346,0.0001585,86.3949,133.7757,86.0643,274.0734,7155.805,100.403,778.804,776.536
87530,11/17/2019 13:39,13.94788142,0.0310086,97.8562,77.4823,66.1993,297.1356,7290.036,103.241,1137.954,685.847
22273,11/17/2019 13:40,1.00271644,0.0003734,0.1134,98.3323,129.2717,145.5152,42164.771,1436.098,35802.38,35770.892
95950,11/17/2019 13:40,0.99276829,0.0021316,5.9708,59.4199,175.7069,218.6315,42445.981,1450.489,36158.323,35977.368
30904,11/17/2019 13:41,14.38607754,0.0002698,86.4263,7.3144,98.073,262.0774,7141.239,100.096,765.03,761.177
55840,11/17/2019 13:41,15.05162269,0.000794,82.8447,4.4125,102.0183,258.1935,6929.144,95.67,556.511,545.507
82184,11/17/2019 13:41,0.99044153,0.0006626,5.9953,69.4164,188.7866,198.9433,42512.431,1453.897,36162.465,36106.127
39591,11/17/2019 13:42,15.019143,0,97.747,81.787,0,229.915,6939.130783,95.878,560.993783,560.993783
12488,11/17/2019 13:43,15.5964808,0.0002905,51.6401,325.9892,30.9782,329.1382,6766.811,92.328,390.642,386.711
74866,11/17/2019 13:43,15.019143,0,97.631,184.661,0,343.503,6939.130783,95.878,560.993783,560.993783
33268,11/17/2019 13:44,2.25611928,0.7163903,18.4455,277.4678,50.8219,46.0484,24556.16,638.264,35769.821,586.23
51530,11/17/2019 13:44,13.82359038,0.0083958,83.0899,344.3335,340.6024,129.9919,7333.668,104.169,1017.105,893.961
52924,11/17/2019 13:44,15.1098308,0.0113388,99.1185,240.2524,98.2528,263.1574,6911.337,95.302,611.568,454.836
85014,11/17/2019 13:44,14.34218962,0.0002115,86.3978,165.3968,93.9684,266.1754,7155.8,100.403,779.178,776.151
93257,11/17/2019 13:44,2.21481084,0.6880446,3.7002,172.8247,139.1104,91.5835,24860.55,650.168,35587.583,1377.248
88349,11/17/2019 13:45,15.41074943,0.0002694,51.64,12.0469,111.3772,248.75,6821.072,93.441,444.775,441.099
49276,11/17/2019 13:46,14.36341668,0.0094751,98.8787,72.4805,165.3099,195.0873,7148.748,100.254,838.348,702.878
12318,11/17/2019 13:47,14.3421903,0.0001339,86.3992,7.4466,80.1126,280.0221,7155.799,100.403,778.623,776.706
32614,11/17/2019 13:47,14.4328068,0.0002472,86.45,165.4703,84.816,275.3323,7125.816,99.772,749.443,745.92
65940,11/17/2019 13:47,14.81903401,0.0015375,98.3006,3.0407,221.5429,138.4615,7001.459,97.172,634.089,612.559
95826,11/17/2019 13:47,14.39386645,0.0001337,81.1879,270.0069,31.6673,328.4594,7138.662,100.042,761.482,759.573
90553,11/17/2019 13:48,14.44665338,0.0021565,74.0374,281.3914,265.4113,94.4581,7121.262,99.677,758.484,727.77
12933,11/17/2019 13:49,14.33349318,0.0026614,74.0463,324.6232,116.1646,244.2247,7158.694,100.463,799.611,761.507
20574,11/17/2019 13:49,15.77796278,0.0157752,86.4174,114.1468,92.4804,269.454,6714.822,91.266,442.615,230.76
51185,11/17/2019 13:49,14.34216939,0.0001901,86.395,133.7774,95.6842,264.457,7155.806,100.403,779.032,776.311
74562,11/17/2019 13:49,15.019143,0,97.718,133.233,0,311.112,6939.130783,95.878,560.993783,560.993783
97422,11/17/2019 13:49,14.27214294,0.0005561,98.5426,195.38,309.4352,50.6336,7179.194,100.895,805.051,797.067
21672,11/17/2019 13:50,14.42586302,0.0124645,96.6665,82.8887,353.6284,6.3319,7128.103,99.82,838.816,661.119
58704,11/17/2019 13:50,14.3431895,0.000203,86.3979,70.6561,91.527,268.6158,7155.467,100.396,778.785,775.879
68849,11/17/2019 13:50,0.99844814,0.0006318,9.2269,42.148,209.347,179.5444,42284.853,1442.238,35933.434,35880.003
78559,11/17/2019 13:50,14.15656689,0.0010505,99.0521,342.3289,233.1307,126.8904,7218.216,101.719,847.663,832.498
2067,11/17/2019 13:51,13.83706456,0.0023123,101.9337,319.4358,186.2731,290.1986,7328.906,104.068,967.718,933.825
52777,11/17/2019 13:51,13.33196006,0.0061651,100.5162,161.9306,340.5164,86.0367,7512.869,108.011,1181.051,1088.416
73878,11/17/2019 13:51,0.99229321,0.0033851,13.5125,329.1604,24.2403,129.3991,42459.527,1451.183,36225.122,35937.663
25130,11/17/2019 13:52,14.16992985,0.0060828,70.9228,294.1756,104.3739,256.4146,7213.677,101.623,879.421,791.662
41837,11/17/2019 13:52,14.3421575,0.0002341,86.4004,39.0205,101.5353,258.6106,7155.81,100.403,779.35,776
81827,11/17/2019 13:52,14.71499861,0.0097739,89.7477,336.5883,74.8991,286.3016,7034.421,97.859,725.039,587.532
86892,11/17/2019 13:52,15.019143,0,97.585,210.38,0,116.667,6939.130783,95.878,560.993783,560.993783
4848,11/17/2019 13:53,14.39099941,0.0029174,98.776,353.5076,332.8103,27.1555,7139.61,100.062,782.304,740.646
6322,11/17/2019 13:54,14.08063761,0.0072793,71.1072,349.679,247.3599,275.5665,7244.142,102.268,918.739,813.274
21624,11/17/2019 13:54,14.4526333,0.0063938,98.6866,0.3568,277.2759,82.1166,7119.298,99.635,786.682,695.643
49640,11/17/2019 13:54,14.34217621,0.0001667,86.3975,165.359,99.1694,260.969,7155.804,100.403,778.862,776.476
75607,11/17/2019 13:54,11.94319511,0.0736563,69.1802,22.3706,40.5291,26.2368,8084.53,120.57,2301.872,1110.919
89581,11/17/2019 13:54,15.019143,0,97.678,158.954,0,93.318,6939.130783,95.878,560.993783,560.993783
97658,11/17/2019 13:54,15.22728425,0.0107433,82.0042,183.554,230.069,129.107,6875.752,94.567,571.485,423.748
26612,11/17/2019 13:55,14.34750325,0.0002163,86.4006,7.6541,98.1134,17.0568,7154.033,100.365,777.445,774.35
11891,11/17/2019 13:56,12.37756765,0.0010218,101.8998,293.1635,42.4709,68.5491,7894.263,116.339,1524.195,1508.062
37699,11/17/2019 13:56,1.00271905,5.67E-05,0.0129,260.3185,34.5071,215.5765,42164.698,1436.095,35788.954,35784.172
37710,11/17/2019 13:56,14.43282534,0.0002399,86.4501,165.5379,88.8125,271.3351,7125.81,99.772,749.385,745.966
43340,11/17/2019 13:56,14.34217277,0.0002174,86.3988,7.4424,56.6077,303.5327,7155.805,100.403,779.226,776.115
44896,11/17/2019 13:56,15.019143,0,97.743,107.517,0,117.892,6939.130783,95.878,560.993783,560.993783
56994,11/17/2019 13:56,14.44850429,0.0040325,73.9896,283.8172,299.0575,60.6545,7120.654,99.664,771.233,713.805
77761,11/17/2019 13:56,13.77489781,0.0320689,74.0947,286.2787,258.6872,97.8062,7350.94,104.537,1208.542,737.069
25880,11/17/2019 13:57,15.64659273,0.0005956,51.6385,312.5281,83.8458,276.3215,6752.355,92.032,378.242,370.199
66239,11/17/2019 13:57,14.38567969,0.012548,31.6378,64.4326,176.6972,183.4507,7141.37,100.099,852.845,673.625
76855,11/17/2019 13:57,14.60582266,0.0171939,97.8578,90.6095,149.5438,211.5888,7069.431,98.59,812.847,569.745
85242,11/17/2019 13:58,14.34217222,0.0001906,86.3947,133.766,92.5915,267.5499,7155.805,100.403,779.034,776.307
5614,11/17/2019 13:59,1.00272657,0.0004858,0.3353,97.4709,145.9268,70.8795,42164.487,1436.084,35806.836,35765.869
55553,11/17/2019 13:59,13.81067084,0.014071,99.9153,326.5534,72.4216,43.6394,7338.241,104.267,1063.362,856.849
21500,11/17/2019 14:00,12.45966286,0.0116567,101.5664,335.264,152.6516,327.0934,7859.549,115.572,1573.03,1389.797
25370,11/17/2019 14:00,14.38619444,0.0002173,86.4231,7.2816,92.5365,267.6082,7141.2,100.095,764.617,761.513
88053,11/17/2019 14:00,14.39563699,0.0013823,86.3962,147.9394,77.5227,282.7517,7138.077,100.03,769.809,750.075
95828,11/17/2019 14:00,13.99743147,0.0416794,81.5412,284.3342,264.6843,90.6651,7272.821,102.876,1197.813,591.559
17746,11/17/2019 14:01,14.15003238,0.0332008,98.1567,332.6716,302.4446,184.6132,7220.438,101.766,1082.027,602.578
21112,11/17/2019 14:01,2.3823103,0.7116622,30.5184,283.4645,283.6742,11.9498,23681.159,604.455,34156.009,450.038
36484,11/17/2019 14:01,13.43417951,0.0063876,100.4028,89.1953,187.6537,234.6125,7474.711,107.189,1144.321,1048.83
57411,11/17/2019 14:01,14.13992577,0.001052,98.8322,335.7404,26.5061,333.6648,7223.878,101.839,853.342,838.143
66042,11/17/2019 14:01,14.3421864,0.0002155,86.4008,39.0361,111.3624,248.7802,7155.801,100.403,779.208,776.124
93836,11/17/2019 14:01,15.019143,0,97.678,158.959,0,263.568,6939.130783,95.878,560.993783,560.993783
3615,11/17/2019 14:03,14.2172227,0.0092149,98.8495,346.9283,50.6247,103.032,7197.671,101.285,885.861,753.21
68398,11/17/2019 14:03,14.34219127,0.0002206,86.398,165.3916,75.8308,284.3133,7155.799,100.403,779.243,776.086
70126,11/17/2019 14:03,14.15729989,0.0164944,98.9472,347.4117,357.257,160.54,7217.966,101.714,958.887,720.775
35275,11/17/2019 14:04,15.12153162,0.000517,86.3949,180.7981,263.2344,96.8306,6907.771,95.228,533.208,526.065
17571,11/17/2019 14:05,13.40539526,0.0058661,100.6297,165.0252,324.6152,102.6092,7485.407,107.419,1151.182,1063.361
56077,11/17/2019 14:05,14.34216359,0.0001982,86.399,7.4453,102.0686,258.0732,7155.808,100.403,779.092,776.255
62757,11/17/2019 14:05,14.26740891,0.0060617,98.7928,11.3154,87.281,273.5306,7180.782,100.929,846.175,759.119
67010,11/17/2019 14:05,14.17249882,0.0010778,99.0935,319.0307,223.6441,243.7773,7212.805,101.605,842.444,826.896
24026,11/17/2019 14:06,14.00016879,0.0116417,99.1583,352.5497,238.1481,281.3519,7271.873,102.855,978.395,809.081
33310,11/17/2019 14:06,14.25883665,0.001118,98.7628,338.0735,138.046,222.1578,7183.66,100.99,813.556,797.493
63348,11/17/2019 14:06,1.00273102,0.0005691,4.9625,65.101,173.6574,94.0263,42164.362,1436.078,35810.223,35762.232
67465,11/17/2019 14:06,14.00812034,0.0059617,98.8881,14.4653,137.2114,223.3714,7269.121,102.797,934.322,847.65
8291,11/17/2019 14:07,14.14234949,0.0030718,99.0741,333.5803,237.3874,249.1713,7223.052,101.821,867.105,822.73
28761,11/17/2019 14:07,14.34216698,0.0001119,86.3948,133.766,77.9013,282.2308,7155.807,100.403,778.473,776.871
52787,11/17/2019 14:07,13.23399843,0.0310224,89.836,270.4186,229.2111,195.9188,7549.898,108.81,1405.979,937.547
60744,11/17/2019 14:08,0.98760288,0.0007619,15.245,3.8085,8.4781,330.6778,42593.854,1458.075,36248.171,36183.267
85857,11/17/2019 14:08,14.30529422,0.0023626,99.2344,232.2305,249.3185,233.0088,7168.098,100.662,806.899,773.028
25133,11/17/2019 14:09,14.39172565,0.0004246,86.4005,23.2905,86.9234,273.245,7139.37,100.057,764.266,758.204
44442,11/17/2019 14:09,14.38848996,0.0002071,86.3913,116.2087,141.8321,218.3025,7140.44,100.079,763.784,760.827
47507,11/17/2019 14:09,15.019143,0,97.73,56.085,0,87.691,6939.130783,95.878,560.993783,560.993783
10619,11/17/2019 14:10,14.01427381,0.0079849,98.8798,13.6671,102.298,258.714,7266.993,102.752,946.884,830.832
71260,11/17/2019 14:10,11.54210525,0.0593616,102.0864,322.438,61.5132,53.859,8270.754,124.76,2383.585,1401.654
74754,11/17/2019 14:10,14.15856795,0.0007494,98.7984,320.4386,129.4452,339.1224,7217.535,101.705,844.809,833.992
88746,11/17/2019 14:10,14.78343407,0.0074403,71.2819,54.8863,80.6228,280.3332,7012.695,97.406,686.736,582.383
91137,11/17/2019 14:10,14.34218872,0.0002029,86.4003,39.0277,105.8622,254.2797,7155.8,100.403,779.117,776.213
15729,11/17/2019 14:11,14.50635917,0.0046797,99.4218,6.8893,199.6276,160.3115,7101.709,99.266,756.808,690.34
44304,11/17/2019 14:11,14.12318296,0.0013,99.1601,302.7953,255.7788,104.1939,7229.586,101.96,860.849,842.052
64575,11/17/2019 14:11,14.49144631,0.000277,86.4414,343.8565,100.4819,259.6698,7106.58,99.368,730.414,726.477
85378,11/17/2019 14:11,11.95430547,0.0149707,82.0913,170.3432,159.5443,257.9569,8079.52,120.458,1822.341,1580.429
95378,11/17/2019 14:11,14.30914247,0.0126334,96.9999,192.3543,348.5058,11.325,7166.813,100.634,879.219,698.137
22078,11/17/2019 14:12,15.16063248,0.0011223,98.3856,359.489,70.4711,80.6615,6895.889,94.982,525.493,510.015
33570,11/17/2019 14:12,14.13159443,0.0010403,98.6138,322.1932,214.157,145.8935,7226.717,101.899,856.1,841.064
72740,11/17/2019 14:12,14.34217542,0.0001709,86.398,165.38,87.4453,272.6939,7155.804,100.403,778.892,776.446
75471,11/17/2019 14:12,4.61257761,0.5636351,28.8152,168.4979,305.1328,14.2285,15244.249,312.189,17458.308,273.92
78270,11/17/2019 14:12,14.11618159,0.0106726,98.7503,353.249,114.2816,36.5637,7231.976,102.01,931.025,776.657
97799,11/17/2019 14:12,4.17635451,0.5718168,64.8365,114.5971,39.7102,350.5648,16288.094,344.798,19223.764,596.153
10970,11/17/2019 14:13,15.019143,0,97.631,184.682,0,288.003,6939.130783,95.878,560.993783,560.993783
75236,11/17/2019 14:13,14.3457201,0.0047489,99.0546,182.8636,131.9013,281.8208,7154.626,100.378,810.467,742.514
79606,11/17/2019 14:13,13.937588,0.04933,97.731,130.662,67.864,20.155,7293.625081,103.318,1275.282165,555.693997
79986,11/17/2019 14:13,14.19552107,0.0001223,98.7392,257.7266,103.0469,257.0844,7205.004,101.44,827.751,825.988
82156,11/17/2019 14:13,13.59181711,0.026753,98.5534,187.443,20.7135,42.7592,7416.804,105.946,1237.091,840.247
15550,11/17/2019 14:14,2.00570036,0.0147597,54.5346,77.2135,77.9233,211.1751,26559.779,717.953,20573.659,19789.63
65879,11/17/2019 14:14,15.10156904,0.0182285,73.9601,304.2405,50.0579,311.6466,6913.858,95.354,661.752,409.693
78564,11/17/2019 14:14,13.11807118,0.0170807,99.7568,185.8487,231.1841,156.325,7594.313,109.772,1345.894,1086.462
34908,11/17/2019 14:15,15.5819562,0.0002984,51.6395,330.6329,2.5583,357.5424,6771.016,92.414,394.901,390.86
41453,11/17/2019 14:15,14.34707697,0.0005842,74.0535,298.4041,271.2158,88.8325,7154.174,100.368,780.219,771.86
87146,11/17/2019 14:15,14.36119779,0.0232466,99.0118,193.9798,4.3047,356.0065,7149.484,100.27,937.55,605.148
92565,11/17/2019 14:15,14.34217761,0.0002135,86.3988,7.4614,88.5001,271.644,7155.804,100.403,779.196,776.141
23505,11/17/2019 14:16,14.25880226,0.0013201,98.5292,337.7992,202.1813,157.8797,7183.671,100.99,815.019,796.053
53086,11/17/2019 14:16,14.1651373,0.0011692,98.9242,328.8902,262.2912,97.6934,7215.304,101.658,845.605,828.733
95991,11/17/2019 14:16,15.019143,0,97.585,210.396,0,230.667,6939.130783,95.878,560.993783,560.993783
50312,11/17/2019 14:17,1.89174485,0.0021776,54.4106,108.4265,277.5244,351.4142,27615.959,761.202,21297.96,21177.687
67895,11/17/2019 14:17,2.00563683,0.0165956,51.9922,55.0156,105.6674,186.8717,26560.34,717.976,20622.99,19741.421
77133,11/17/2019 14:17,1.91857595,0.0032869,55.0105,91.8492,87.1532,216.6024,27357.884,750.556,21069.672,20889.826
94239,11/17/2019 14:17,14.4627357,0.0020118,86.3919,158.0701,34.3805,325.8695,7115.982,99.566,752.163,723.531
11995,11/17/2019 14:18,13.77255359,0.0118575,83.0265,25.6569,3.08,113.6866,7351.774,104.555,1060.813,886.466
26190,11/17/2019 14:18,11.98552117,0.1879372,24.3477,5.3515,58.8251,318.3022,8065.486,120.144,3203.156,171.546
49872,11/17/2019 14:18,2.00565043,0.008019,55.7689,80.1334,38.8242,226.6234,26560.22,717.971,20395.072,19969.099
68328,11/17/2019 14:19,14.33504622,0.0010771,98.6234,311.2964,151.7352,208.4419,7158.177,100.453,787.752,772.332
69242,11/17/2019 14:19,13.65187423,0.0353161,99.1203,93.4502,33.5632,328.7354,7395.036,105.48,1278.065,755.737
17978,11/17/2019 14:20,13.95054563,0.0197949,73.9635,3.4004,66.645,87.3496,7289.107,103.221,1055.26,766.685
66788,11/17/2019 14:20,12.28010845,0.0097634,73.9842,1.0522,295.5828,222.0289,7935.976,117.262,1635.323,1480.359
68130,11/17/2019 14:20,14.34217332,0.0001633,86.4005,39.0066,94.629,265.5092,7155.805,100.403,778.839,776.502
85991,11/17/2019 14:20,13.99459429,0.0142791,98.3814,338.3234,311.0549,171.7866,7273.804,102.896,999.533,791.806
16082,11/17/2019 14:21,13.56972369,0.0055067,99.5672,191.639,252.7651,161.1345,7424.852,106.118,1087.604,1005.831
48360,11/17/2019 14:21,14.34216573,0.0002604,86.3978,165.3891,88.096,272.0534,7155.808,100.403,779.536,775.809
88819,11/17/2019 14:21,15.019143,0,97.678,158.972,0,74.568,6939.130783,95.878,560.993783,560.993783
90993,11/17/2019 14:21,14.08637247,0.0065598,82.8103,68.8056,264.5946,94.7742,7242.175,102.226,911.548,816.533
4561,11/17/2019 14:22,14.38607603,0.0001821,86.4212,102.2909,92.0423,268.0983,7141.239,100.096,764.405,761.804
30816,11/17/2019 14:22,14.15807849,0.0009496,99.0291,320.6542,47.7038,312.4939,7217.702,101.708,846.421,832.713
35555,11/17/2019 14:22,14.20842162,0.0017946,98.9305,13.0335,136.4334,223.8263,7200.643,101.348,835.43,809.585
48494,11/17/2019 14:22,14.34534215,0.000241,86.3973,165.181,79.4745,280.6722,7154.751,100.381,778.341,774.892
82209,11/17/2019 14:22,13.95584315,0.0096534,71.2994,31.4164,137.4207,292.5308,7287.263,103.182,979.475,838.781
95697,11/17/2019 14:22,14.39837696,0.0125035,99.0467,244.0095,238.1721,120.7243,7137.171,100.011,848.276,669.797
87000,11/17/2019 14:23,14.4328575,0.0003537,86.4538,38.8279,146.8674,213.2749,7125.799,99.772,750.185,745.144
64165,11/17/2019 14:24,14.39953378,0.00137,86.3945,16.5147,80.9777,279.2972,7136.789,100.003,768.431,748.877
90826,11/17/2019 14:24,14.3421952,0.0003451,86.3989,7.4213,98.2607,261.8981,7155.798,100.403,780.132,775.193
96198,11/17/2019 14:25,13.93588335,0.0216659,73.8778,3.5777,148.3738,335.3678,7294.219,103.33,1074.12,758.048
5855,11/17/2019 14:26,15.019143,0,97.631,184.691,0,72.753,6939.130783,95.878,560.993783,560.993783
32858,11/17/2019 14:26,14.3519683,0.0002146,86.3941,100.8321,92.2415,32.4647,7152.549,100.334,775.949,772.879
36276,11/17/2019 14:26,14.2674792,0.0446996,29.0331,49.3318,3.8645,356.5231,7180.758,100.928,1123.6,481.646
1817,11/17/2019 14:27,13.30829237,0.0509969,102.551,194.3957,270.1225,113.1689,7521.774,108.203,1527.226,760.051
37864,11/17/2019 14:27,14.38608351,0.0001734,86.4197,133.7677,87.2314,272.9082,7141.237,100.096,764.34,761.863
52551,11/17/2019 14:27,13.88847602,0.0032598,82.5191,79.8859,229.8064,130.0245,7310.809,103.683,956.505,908.842
58437,11/17/2019 14:27,11.28653421,0.0484709,64.733,98.8178,289.5711,157.3926,8395.143,127.585,2423.928,1610.088
2862,11/17/2019 14:28,14.23555928,0.0078737,98.4631,192.8216,358.1729,1.9151,7191.488,101.155,869.977,756.73
52747,11/17/2019 14:28,14.14122688,0.0010499,98.6284,25.5546,112.7543,247.474,7223.435,101.829,852.884,837.716
60428,11/17/2019 14:28,12.28132225,0.0813988,67.6249,145.1541,346.7709,65.3519,7935.453,117.251,2203.255,911.382
88150,11/17/2019 14:28,15.019143,0,97.678,158.977,0,52.818,6939.130783,95.878,560.993783,560.993783
81536,11/17/2019 14:29,11.14232303,0.1824794,28.7368,73.5464,27.8899,340.8463,8467.424,129.236,3634.42,544.159
82772,11/17/2019 14:29,14.35849555,0.0001617,86.3967,162.9771,33.7333,326.3966,7150.381,100.289,773.402,771.09
84880,11/17/2019 14:29,14.34218701,0.0002139,86.4005,39.016,107.9979,252.145,7155.8,100.403,779.196,776.135
99772,11/17/2019 14:29,14.13242205,0.0337684,98.2132,339.5567,31.596,85.6428,7226.435,101.893,1092.325,604.274
16392,11/17/2019 14:30,1.00620711,0.0025642,14.5832,355.7395,43.5973,317.5781,42067.198,1431.116,35796.931,35581.194
25378,11/17/2019 14:30,14.28056536,0.0011913,98.4706,319.4013,187.0418,281.7536,7176.371,100.836,806.785,789.687
42397,11/17/2019 14:30,14.34218627,0.000215,86.3979,165.4002,86.2977,273.8465,7155.801,100.403,779.204,776.127
54281,11/17/2019 14:30,13.76316712,0.0035668,82.9576,69.9396,312.3377,107.3004,7355.117,104.627,1003.216,950.747
82334,11/17/2019 14:30,13.91784755,0.0113424,98.8204,192.844,167.83,246.7805,7300.519,103.464,1005.19,839.579
88700,11/17/2019 14:30,15.14744063,0.0014726,34.9595,44.661,289.2831,70.6287,6899.892,95.065,531.918,511.596
88776,11/17/2019 14:30,14.96324946,0.0094703,73.9231,158.9754,275.4767,138.7948,6956.4,96.235,644.144,512.386
4507,11/17/2019 14:31,14.09225277,0.0101473,98.7212,334.5527,271.681,212.1852,7240.161,102.183,935.494,788.557
5963,11/17/2019 14:31,14.17947097,0.0008349,98.7638,339.7926,148.0462,212.1221,7210.44,101.555,838.325,826.285
83471,11/17/2019 14:31,15.019143,0,97.747,81.821,0,293.665,6939.130783,95.878,560.993783,560.993783
12394,11/17/2019 14:32,12.57429761,0.0017297,73.7676,292.1176,150.4887,209.7147,7811.708,114.519,1447.085,1420.061
54494,11/17/2019 14:32,14.744763,0.001284,97.684,158.858,126.731,163.332,7024.95128,97.662,655.832652,637.795908
68461,11/17/2019 14:32,12.41568715,0.0026035,73.5987,157.0431,249.9696,109.8545,7878.097,115.982,1520.472,1479.451
91409,11/17/2019 14:32,13.81687403,0.0158474,99.0679,198.9501,187.1775,172.7109,7336.044,104.22,1074.167,841.652
49297,11/17/2019 14:33,14.3421578,0.0002042,86.3987,7.4303,80.8945,279.2482,7155.81,100.403,779.136,776.214
57198,11/17/2019 14:33,12.52794343,0.0034445,74.0566,353.6866,224.849,311.4024,7830.965,114.943,1479.804,1425.856
1049,11/17/2019 14:34,14.46658654,0.0148116,74.0215,293.9351,311.7156,47.1408,7114.719,99.539,841.965,631.204
50856,11/17/2019 14:34,9.42893888,0.0347311,86.6728,357.6782,109.0745,45.5449,9464.404,152.721,3414.978,2757.56
17490,11/17/2019 14:35,14.1977665,0.0017279,98.9864,329.1076,161.1261,321.9227,7204.245,101.424,838.558,813.662
45572,11/17/2019 14:35,13.98133447,0.0197519,98.0136,185.3428,223.1218,191.1161,7278.402,102.994,1044.03,756.505
60150,11/17/2019 14:35,14.61922133,0.0176889,99.0078,341.1596,165.5757,317.4768,7065.111,98.5,811.95,562.002
49360,11/17/2019 14:36,2.00660923,0.7146961,63.3882,320.2358,269.0599,197.5799,26551.759,717.628,39150.063,1197.185
55632,11/17/2019 14:36,14.26940231,0.0067875,86.2968,57.1229,186.0293,241.0119,7180.113,100.915,850.713,753.243
66906,11/17/2019 14:36,14.52711138,0.0014436,74.0698,10.2926,12.5893,151.7633,7094.944,99.125,727.051,706.567
9986,11/17/2019 14:37,1.17875656,0.8240548,21.2053,147.9556,89.1703,352.5541,37854.637,1221.626,62670.798,282.206
13161,11/17/2019 14:37,12.21080403,0.0786377,65.6783,306.1936,88.6892,280.3963,7965.976,117.928,2214.267,961.415
44880,11/17/2019 14:37,14.4222771,0.0125293,99.0172,98.7767,155.039,205.6928,7129.284,99.845,840.474,661.824
87806,11/17/2019 14:37,15.37006367,0.0008471,97.4391,93.9306,117.2835,242.9273,6833.104,93.688,460.757,449.181
17915,11/17/2019 14:38,14.34215837,0.0002085,86.3954,102.1845,91.0415,269.1019,7155.81,100.403,779.167,776.183
56874,11/17/2019 14:38,14.34215339,0.0002695,86.3999,39.1227,87.9688,272.1816,7155.812,100.403,779.605,775.748
82079,11/17/2019 14:38,14.29866242,0.0030601,101.3085,104.5132,244.4014,115.3995,7170.314,100.708,814.121,770.238
86657,11/17/2019 14:38,14.38765711,0.0003073,86.4023,27.6429,53.4266,306.7214,7140.716,100.085,764.775,760.387
29738,11/17/2019 14:39,14.34218247,0.0002088,86.398,165.4749,72.9431,287.1994,7155.802,100.403,779.161,776.173
47349,11/17/2019 14:39,12.24530614,0.0135569,73.9854,285.8296,200.6449,280.0941,7951.005,117.596,1680.661,1465.079
47408,11/17/2019 14:39,13.64743914,0.063814,65.5959,32.2373,48.4347,316.9641,7396.638,105.514,1490.512,546.494
31859,11/17/2019 14:40,15.019143,0,97.747,81.827,0,231.415,6939.130783,95.878,560.993783,560.993783
34755,11/17/2019 14:40,13.88947207,0.0016225,82.5264,80.0891,299.5442,60.4102,7310.459,103.675,944.185,920.463
46445,11/17/2019 14:41,14.38600688,0.0002054,86.4205,102.0399,100.8059,259.337,7141.262,100.097,764.594,761.66
51492,11/17/2019 14:41,13.48603511,0.0200983,99.2907,187.8822,225.6416,189.8736,7455.537,106.777,1227.246,927.559
57651,11/17/2019 14:41,3.40267069,0.6492691,19.2885,168.6768,272.7133,20.0644,18671.902,423.196,24416.856,170.678
81683,11/17/2019 14:41,15.019143,0,97.678,158.986,0,77.568,6939.130783,95.878,560.993783,560.993783
92738,11/17/2019 14:41,13.039694,0.0286874,99.7247,6.3452,115.2928,47.979,7624.714,110.432,1465.312,1027.846
1069,11/17/2019 14:42,15.56801551,0.020862,86.3807,17.7102,24.337,336.757,6775.057,92.497,538.264,255.581
10253,11/17/2019 14:42,15.24846797,0.000941,97.4333,25.3834,162.2383,197.9186,6869.382,94.435,497.711,484.783
23470,11/17/2019 14:42,14.90299307,0.0026821,98.184,323.7854,285.8903,73.9358,6975.138,96.624,615.711,578.295
39750,11/17/2019 14:42,14.34216992,0.0001788,86.3985,7.4241,80.0274,280.1124,7155.806,100.403,778.951,776.392
53472,11/17/2019 14:42,14.30119641,0.0047638,74.0627,47.2751,346.5845,77.3023,7169.467,100.69,825.486,757.179
7698,11/17/2019 14:43,12.22819142,0.0132603,74.037,24.1162,259.6845,253.5906,7958.423,117.76,1685.819,1474.756
31958,11/17/2019 14:43,1.67095833,0.5062257,13.4621,91.8465,130.475,353.6684,29997.939,861.78,38805.532,8434.076
32861,11/17/2019 14:43,13.88770122,0.017663,99.0437,229.3945,225.3878,254.6963,7311.081,103.688,1062.081,803.81
34098,11/17/2019 14:43,14.34216847,0.0001767,86.3949,133.7578,92.316,267.8238,7155.807,100.403,778.936,776.407
40697,11/17/2019 14:43,14.25501255,0.0022165,99.0316,95.0367,343.3002,79.1089,7184.944,101.017,822.735,790.884
61487,11/17/2019 14:43,14.18513446,0.0123739,70.9573,65.2871,105.0438,256.4418,7208.521,101.514,919.584,741.189
68767,11/17/2019 14:43,14.10422521,0.0064675,102.0839,330.575,264.8757,215.7521,7236.063,102.097,904.727,811.128
16617,11/17/2019 14:44,15.019143,0,97.718,133.27,0,85.363,6939.130783,95.878,560.993783,560.993783
